순위,코드/티커,종목명,시장,배율,현재가,거래량,거래대금,1W(%),2W(%),1M(%),3M(%),6M(%),1Y(%),3Y(%)
1,069500,KODEX 200,K Market,1X,113145.0,20168647,2275377000000.0,6.37,0.93,5.95,-17.93,40.55,153.0,254.96
2,102110,TIGER 200,K Market,1X,113360.0,15602772,1764630000000.0,6.34,0.85,6.0,-17.88,40.66,153.75,256.31
3,122630,KODEX 레버리지,K Market,2X,116975.0,11452818,1335872000000.0,12.93,1.21,10.82,-42.2,51.32,332.52,608.51
4,133690,TIGER 미국나스닥100,K Market,1X,184985.0,5613942,1032745000000.0,5.12,5.71,3.33,-8.15,16.37,26.44,111.34
5,360750,TIGER 미국S&P500,K Market,1X,26200.0,27225020,709676000000.0,1.55,2.91,-0.59,-7.01,8.09,17.65,83.31
6,379810,KODEX 미국나스닥100,K Market,1X,27665.0,22981525,632070000000.0,5.19,5.73,3.36,-8.12,16.44,26.6,112.24
7,459580,KODEX CD금리액티브(합성),K Market,1X,1075795.0,503244,541385000000.0,0.09,0.15,0.27,0.76,1.48,2.94,10.16
8,114800,KODEX 인버스,K Market,-1X,966.0,554573434,537366000000.0,-6.12,-1.23,-6.4,5.92,-43.64,-71.03,-78.86
9,379800,KODEX 미국S&P500,K Market,1X,23810.0,20844085,493770000000.0,1.51,2.9,-0.61,-7.04,8.06,17.68,83.61
10,233740,KODEX 코스닥150레버리지,K Market,2X,6980.0,45069882,311457000000.0,5.36,0.22,-3.32,-33.96,-55.18,-26.22,-44.69
11,494310,KODEX 반도체레버리지,K Market,2X,93440.0,3287715,301406000000.0,20.72,6.79,24.77,-45.67,42.66,582.79,
12,396500,TIGER 반도체TOP10,K Market,1X,39395.0,6832752,267730000000.0,9.74,3.32,12.22,-22.45,21.48,214.81,343.94
13,229200,KODEX 코스닥150,K Market,1X,14150.0,18504283,260176000000.0,2.72,0.21,-1.05,-13.24,-25.57,2.13,-0.6
14,0167A0,SOL AI반도체TOP2플러스,K Market,1X,19145.0,13515494,256756000000.0,11.37,5.22,10.86,-26.41,91.74,,
15,252670,KODEX 200선물인버스2X,K Market,-2X,67.0,2147483647,251045000000.0,-12.99,-4.29,-14.1,-5.63,-76.33,-94.38,-97.41
16,091160,KODEX 반도체,K Market,1X,140400.0,1695607,236274000000.0,9.95,3.54,12.4,-18.11,43.99,246.71,343.01
17,488080,TIGER 반도체TOP10레버리지,K Market,2X,40000.0,5435679,214069000000.0,20.81,6.34,23.82,-51.51,-0.84,441.49,
18,0193T0,KODEX SK하이닉스단일종목레버리지,K Market,2X,11865.0,16537301,196117000000.0,11.04,-1.12,17.65,-64.27,,,
19,395160,KODEX AI반도체TOP2플러스,K Market,1X,43035.0,3920849,168028000000.0,10.59,4.01,10.74,-25.22,60.49,274.22,402.8
20,232080,TIGER 코스닥150,K Market,1X,14390.0,8835731,126430000000.0,2.71,0.07,-1.4,-13.29,-26.02,1.48,-1.85
21,475630,TIGER CD1년금리액티브(합성),K Market,1X,1078425.0,115487,124543000000.0,0.1,0.17,0.29,0.82,1.56,3.04,
22,0195S0,TIGER SK하이닉스단일종목레버리지,K Market,2X,10095.0,10946809,110127000000.0,11.55,-0.79,18.97,-64.28,,,
23,0193W0,KODEX 삼성전자단일종목레버리지,K Market,2X,13950.0,7938356,109561000000.0,25.68,10.28,19.74,-44.83,,,
24,488770,KODEX 머니마켓액티브,K Market,1X,105645.0,998236,105454000000.0,0.11,0.17,0.3,0.9,1.7,3.31,
25,472150,TIGER 배당커버드콜액티브,K Market,1X,21290.0,4248064,90035000000.0,6.5,1.72,6.19,-17.01,41.34,130.14,
26,498400,KODEX 200타겟위클리커버드콜,K Market,1X,21000.0,4104973,86090000000.0,5.95,0.61,5.33,-17.7,35.76,121.73,
27,148020,RISE 200,K Market,1X,113945.0,717606,81815000000.0,6.38,0.87,5.98,-17.77,40.11,153.46,255.56
28,0197X0,SOL SK하이닉스선물단일종목인버스2X,K Market,-2X,5440.0,12671891,68853000000.0,-11.26,-2.77,-22.78,-35.24,,,
29,487240,KODEX AI전력핵심설비,K Market,1X,37200.0,1797455,67036000000.0,5.56,-0.8,9.12,-9.07,16.05,114.5,
30,251340,KODEX 코스닥150선물인버스,K Market,-1X,2385.0,27480418,66034000000.0,-2.65,-0.83,0.42,3.92,11.71,-27.95,-34.3
31,0091P0,TIGER 코리아원자력,K Market,1X,17350.0,3691564,64854000000.0,-3.37,-8.95,3.27,0.7,-21.14,76.5,
32,0162Z0,RISE 삼성전자SK하이닉스채권혼합50,K Market,1X,14030.0,4298453,60237000000.0,4.78,1.56,5.37,-9.26,41.01,,
33,462330,KODEX 2차전지산업레버리지,K Market,2X,980.0,59395550,58758000000.0,-5.04,-14.19,-2.87,-23.56,-31.32,-2.39,-90.21
34,395270,HANARO Fn K-반도체,K Market,1X,61290.0,942388,57397000000.0,10.35,3.72,10.95,-23.94,82.9,371.46,586.88
35,455850,SOL AI반도체소부장,K Market,1X,27495.0,1953530,52877000000.0,10.29,5.69,14.18,-2.15,5.79,107.9,132.89
36,381180,TIGER 미국필라델피아반도체나스닥,K Market,1X,44795.0,1065033,47401000000.0,11.62,7.97,6.96,-19.09,49.48,110.85,268.74
37,0195R0,TIGER 삼성전자단일종목레버리지,K Market,2X,12680.0,3558979,44686000000.0,26.36,10.02,19.62,-45.82,,,
38,0219E0,KODEX 200커버드콜액티브,K Market,1X,8725.0,4856812,42097000000.0,6.08,1.22,5.27,,,,
39,475300,SOL 반도체전공정,K Market,1X,24645.0,1706171,41299000000.0,10.24,7.78,15.0,-2.61,38.69,161.35,
40,139260,TIGER 200 IT,K Market,1X,145130.0,257418,37303000000.0,8.01,2.16,8.07,-24.52,79.88,318.77,383.01
41,381170,TIGER 미국테크TOP10 INDXX,K Market,1X,31960.0,1114447,35401000000.0,4.51,6.21,5.44,-1.19,12.5,16.06,135.57
42,442580,PLUS 글로벌HBM반도체,K Market,1X,108870.0,314335,34044000000.0,12.13,4.8,9.77,-20.82,77.83,382.37,770.26
43,0177N0,KODEX 삼성전자SK하이닉스채권혼합50,K Market,1X,14790.0,2276577,33572000000.0,4.86,1.59,5.3,-9.2,,,
44,481050,KODEX CD1년금리플러스액티브(합성),K Market,1X,1024060.0,32743,33530000000.0,0.1,0.17,0.3,0.83,1.57,3.09,
45,243880,TIGER 200IT레버리지,K Market,2X,364000.0,91451,33325000000.0,16.92,3.82,15.37,-55.31,113.71,857.64,862.81
46,226490,KODEX 코스피,K Market,1X,72570.0,458723,33238000000.0,5.42,0.21,4.67,-17.32,31.0,116.06,192.9
47,0148J0,TIGER 코리아휴머노이드로봇산업,K Market,1X,9695.0,3282914,32198000000.0,3.25,2.65,5.09,-7.22,-12.42,,
48,305720,KODEX 2차전지산업,K Market,1X,14325.0,2010024,28979000000.0,-2.55,-7.43,-0.97,-7.4,-7.64,22.02,-51.04
49,458730,TIGER 미국배당다우존스,K Market,1X,14505.0,1835740,26469000000.0,-2.13,0.1,-5.81,-6.08,1.38,23.74,52.11
50,471990,KODEX AI반도체핵심장비,K Market,1X,27350.0,972458,26237000000.0,9.77,4.89,14.32,1.54,8.4,144.24,
51,423160,KODEX KOFR금리액티브(합성),K Market,1X,110910.0,235615,26132000000.0,0.09,0.15,0.28,0.74,1.42,2.81,10.0
52,0098F0,KODEX 원자력SMR,K Market,1X,16140.0,1524651,24887000000.0,-2.83,-8.99,2.61,-1.82,-20.88,,
53,426030,TIME 미국나스닥100액티브,K Market,1X,48835.0,508198,24645000000.0,9.77,6.24,8.53,-18.4,26.84,49.25,281.26
54,091230,TIGER 반도체,K Market,1X,148005.0,164861,24262000000.0,8.88,3.29,11.95,-16.83,44.39,253.99,351.22
55,455890,RISE 머니마켓액티브,K Market,1X,55600.0,431266,23975000000.0,0.1,0.16,0.3,0.88,1.65,3.18,11.54
56,0210A0,ACE K반도체TOP2+,K Market,1X,7835.0,3030935,23624000000.0,11.37,5.81,11.85,-23.56,,,
57,0117V0,TIGER 코리아AI전력기기TOP3플러스,K Market,1X,19450.0,1193823,23218000000.0,5.48,-0.05,9.45,-9.29,13.12,,
58,449450,PLUS K방산,K Market,1X,50005.0,452195,22721000000.0,-0.25,-3.57,-6.78,-19.53,-25.41,-6.31,349.08
59,434730,HANARO 원자력iSelect,K Market,1X,58420.0,376943,22047000000.0,0.1,-6.78,1.85,-11.2,-13.45,53.43,404.84
60,117700,KODEX 건설,K Market,1X,6960.0,3146164,22033000000.0,-2.93,-4.72,3.8,8.48,-3.43,71.18,92.48
61,499660,TIGER CD금리플러스액티브(합성),K Market,1X,1002780.0,21297,21356000000.0,0.1,0.16,0.29,0.81,1.56,3.05,
62,0008T0,SOL 화장품TOP3플러스,K Market,1X,17395.0,1219980,21188000000.0,-2.22,-0.49,-12.28,30.5,25.37,23.75,
63,498410,KODEX 금융고배당TOP10타겟위클리커버드콜,K Market,1X,11755.0,1790733,21026000000.0,-1.51,0.51,1.98,10.43,0.89,7.6,
64,152100,PLUS 200,K Market,1X,114780.0,182833,20936000000.0,6.35,0.87,5.89,-17.99,40.26,152.67,255.21
65,469150,ACE AI반도체TOP3+,K Market,1X,63765.0,327392,20688000000.0,9.84,2.79,12.27,-16.92,39.12,284.36,
66,466940,TIGER 은행고배당플러스TOP10,K Market,1X,26880.0,714224,19278000000.0,-1.9,-0.02,4.32,11.48,12.52,39.43,
67,471760,TIGER AI반도체핵심공정,K Market,1X,15405.0,1214462,18648000000.0,9.26,6.57,8.98,-14.87,-20.51,63.19,
68,469830,SOL 초단기채권액티브,K Market,1X,54510.0,337940,18420000000.0,0.12,0.17,0.31,0.94,1.74,3.29,
69,367380,ACE 미국나스닥100,K Market,1X,31800.0,581513,18408000000.0,5.19,5.72,3.31,-8.15,16.36,26.46,111.46
70,277630,TIGER 코스피,K Market,1X,73710.0,247922,18211000000.0,5.36,0.35,4.78,-16.46,31.15,116.33,191.13
71,0177R0,TIGER 반도체TOP10커버드콜액티브,K Market,1X,12040.0,1511108,18115000000.0,9.45,3.88,11.27,-24.44,,,
72,466920,SOL 조선TOP3플러스,K Market,1X,26690.0,670122,17967000000.0,-0.52,-5.86,-4.18,-18.73,-19.46,-18.75,
73,423920,TIGER 미국필라델피아반도체레버리지(합성),K Market,2X,90750.0,195260,17525000000.0,24.6,16.09,12.86,-40.19,87.56,248.96,636.85
74,214980,KODEX 단기채권PLUS,K Market,1X,114450.0,152521,17455000000.0,0.02,0.06,0.16,0.68,1.2,2.3,9.86
75,0080G0,KODEX 방산TOP10,K Market,1X,9870.0,1746583,17435000000.0,0.87,-1.55,-5.55,-16.62,-22.51,-4.62,
76,271050,KODEX WTI원유선물인버스(H),K Market,-1X,1799.0,9679673,17348000000.0,10.1,-0.06,-10.27,-26.12,-21.44,-55.85,-59.44
77,390390,KODEX 미국반도체,K Market,1X,56000.0,311157,17305000000.0,10.1,7.22,7.05,-15.74,42.49,99.34,328.56
78,465580,ACE 미국빅테크TOP7 Plus,K Market,1X,24700.0,698537,17158000000.0,3.35,4.02,3.07,0.24,16.26,20.9,
79,278530,KODEX 200TR,K Market,1X,40950.0,412823,16869000000.0,6.34,0.86,5.94,-18.17,40.19,153.33,256.09
80,292150,TIGER 코리아TOP10,K Market,1X,39190.0,409628,16123000000.0,4.4,-0.62,4.17,-18.14,35.08,186.92,264.46
81,0225V0,KODEX 미국CPU반도체TOP10,K Market,1X,12565.0,1237967,15474000000.0,22.65,21.34,28.35,,,,
82,228790,TIGER 화장품,K Market,1X,4245.0,3465128,14794000000.0,-2.41,-1.51,-12.65,27.86,23.04,8.87,64.73
83,486290,TIGER 미국나스닥100타겟데일리커버드콜,K Market,1X,10720.0,1352327,14403000000.0,4.74,5.25,2.78,-8.59,14.08,24.15,
84,364980,TIGER 2차전지TOP10,K Market,1X,9970.0,1371428,13764000000.0,-3.06,-7.9,-1.53,-2.25,4.67,26.2,-48.56
85,105190,ACE 200,K Market,1X,113375.0,117684,13347000000.0,6.38,0.9,6.0,-17.8,40.11,152.67,253.91
86,0182R0,1Q K반도체TOP2+,K Market,1X,11345.0,1179719,13336000000.0,10.15,3.61,10.41,-24.94,,,
87,457990,PLUS 태양광&ESS,K Market,1X,34175.0,387894,13250000000.0,0.68,-7.76,-9.07,-4.67,-1.6,101.15,265.39
88,360200,ACE 미국S&P500,K Market,1X,26485.0,501670,13216000000.0,1.55,2.87,-0.56,-6.98,8.06,17.64,83.19
89,329200,TIGER 리츠부동산인프라,K Market,1X,4080.0,3209630,13117000000.0,0.62,0.99,-0.22,3.98,-6.61,1.14,18.4
90,446770,ACE 글로벌반도체TOP4 Plus,K Market,1X,81045.0,155999,12602000000.0,8.53,3.6,6.74,-17.43,43.39,150.2,480.51
91,161510,PLUS 고배당주,K Market,1X,24800.0,501807,12481000000.0,-1.02,-1.94,-1.06,5.17,0.4,29.32,156.52
92,0043B0,TIGER 머니마켓액티브,K Market,1X,103775.0,117484,12191000000.0,0.1,0.17,0.31,0.96,1.78,3.32,
93,475310,SOL 반도체후공정,K Market,1X,29765.0,412173,12084000000.0,11.38,6.11,12.98,-3.14,-0.67,129.76,
94,411060,ACE KRX금현물,K Market,1X,26550.0,450622,11958000000.0,-0.26,-0.15,-8.84,-4.36,-9.28,14.27,126.05
95,233160,TIGER 코스닥150 레버리지,K Market,2X,7695.0,1542267,11782000000.0,5.12,-0.19,-3.75,-33.49,-55.34,-27.64,-44.57
96,0072R0,TIGER KRX금현물,K Market,1X,12665.0,904584,11445000000.0,-0.67,-0.55,-8.79,-4.45,-9.34,13.89,
97,091170,KODEX 은행,K Market,1X,16385.0,673996,11122000000.0,-2.35,-0.15,3.83,13.83,15.52,43.48,207.82
98,0183J0,TIGER 미국우주테크,K Market,1X,7965.0,1383765,10927000000.0,8.89,3.51,1.21,-22.03,,,
99,484880,SOL 금융지주플러스고배당,K Market,1X,22850.0,472648,10860000000.0,-2.08,0.24,4.1,13.05,14.78,46.35,
100,123320,TIGER 레버리지,K Market,2X,117925.0,89834,10582000000.0,12.79,1.15,11.04,-41.77,52.44,342.25,635.33
101,0193L0,PLUS 삼성전자선물단일종목인버스2X,K Market,-2X,7525.0,1388573,10504000000.0,-21.37,-11.89,-21.25,-37.0,,,
102,490590,RISE 미국AI밸류체인데일리고정커버드콜,K Market,1X,14715.0,700512,10252000000.0,7.68,7.02,6.28,-6.28,30.51,43.62,
103,148070,KIWOOM 국고채10년,K Market,1X,104395.0,97939,10222000000.0,1.29,0.19,-0.2,-0.63,-1.59,-7.8,6.14
104,448330,KODEX 삼성전자채권혼합,K Market,1X,17750.0,576141,10216000000.0,3.77,1.64,2.73,-2.88,18.03,57.32,75.66
105,441640,KODEX 미국배당커버드콜액티브,K Market,1X,12340.0,830076,10176000000.0,0.0,1.28,-2.77,-6.71,2.71,14.6,57.22
106,494300,KODEX 미국나스닥100데일리커버드콜OTM,K Market,1X,9065.0,1105391,9958000000.0,3.13,3.96,1.12,-12.04,2.53,15.48,
107,0048J0,KODEX 미국머니마켓액티브,K Market,1X,13575.0,734157,9911000000.0,-0.66,1.84,-1.66,-11.15,-8.7,2.04,
108,367760,RISE 네트워크인프라,K Market,1X,61955.0,159860,9876000000.0,9.03,4.22,8.12,-22.86,86.61,336.3,548.27
109,418660,TIGER 미국나스닥100레버리지(합성),K Market,2X,42010.0,237285,9862000000.0,10.51,11.42,6.27,-16.9,29.52,47.25,247.97
110,462010,TIGER 2차전지소재Fn,K Market,1X,4685.0,2074539,9860000000.0,-2.6,-7.59,-1.99,-14.74,-22.88,20.59,-56.63
111,445290,KODEX 로봇액티브,K Market,1X,31000.0,312778,9756000000.0,2.84,-0.7,-0.55,-11.81,2.78,77.72,124.85
112,237350,KODEX 코스피100,K Market,1X,90025.0,104931,9456000000.0,6.04,0.59,5.77,-19.0,41.44,161.21,263.94
113,481190,SOL 미국테크TOP10,K Market,1X,17340.0,545656,9412000000.0,4.46,6.12,5.38,-1.0,12.49,16.22,
114,365780,ACE 국고채10년,K Market,1X,82460.0,111823,9217000000.0,1.47,0.34,-0.12,-0.49,-1.43,-7.63,6.05
115,476260,HANARO 반도체핵심공정주도주,K Market,1X,14355.0,652700,9188000000.0,14.98,12.85,14.2,-9.89,16.0,110.48,
116,294400,KIWOOM 200TR,K Market,1X,148580.0,61687,9109000000.0,6.43,0.93,6.04,-17.84,40.36,153.23,254.82
117,357870,TIGER CD금리투자KIS(합성),K Market,1X,58125.0,154555,8983000000.0,0.1,0.17,0.29,0.81,1.52,2.97,10.15
118,0094M0,RISE 코리아밸류업위클리고정커버드콜,K Market,1X,17495.0,508869,8905000000.0,3.64,-0.42,2.12,-11.36,31.7,112.83,
119,0023A0,SOL 미국양자컴퓨팅TOP10,K Market,1X,25210.0,353345,8836000000.0,9.97,8.34,3.87,-29.18,15.67,42.06,
120,475720,RISE 200위클리커버드콜,K Market,1X,12985.0,670936,8693000000.0,4.59,1.17,4.38,-11.67,20.8,66.65,
121,449180,KODEX 미국S&P500(H),K Market,1X,17355.0,486164,8432000000.0,2.24,1.2,1.37,5.28,19.58,17.54,66.68
122,0167B0,SOL 200타겟위클리커버드콜,K Market,1X,12245.0,658317,8029000000.0,6.43,1.16,5.4,-17.49,36.97,,
123,361580,RISE 200TR,K Market,1X,64305.0,123366,7939000000.0,6.39,0.93,6.01,-17.83,40.31,153.02,254.69
124,138540,TIGER 현대차그룹플러스,K Market,1X,46640.0,167257,7879000000.0,-3.53,-8.2,-11.68,-16.57,-17.54,26.3,113.84
125,462900,KoAct 바이오헬스케어액티브,K Market,1X,12530.0,620325,7773000000.0,-2.26,-6.67,-13.59,-24.61,-44.92,-30.16,11.59
126,471780,TIGER 코리아테크액티브,K Market,1X,39245.0,199500,7771000000.0,9.17,6.21,13.47,-15.39,62.57,219.45,
127,487230,KODEX 미국AI전력핵심인프라,K Market,1X,19755.0,387387,7618000000.0,5.44,-1.37,1.78,-27.36,0.18,19.99,
128,456600,TIME 글로벌AI인공지능액티브,K Market,1X,60300.0,126597,7602000000.0,7.33,4.71,6.16,-16.98,43.98,87.69,372.02
129,0199C0,ACE 고배당주Plus커버드콜액티브,K Market,1X,9190.0,818194,7533000000.0,-0.59,-0.54,0.91,0.62,,,
130,497570,TIGER 미국필라델피아AI반도체나스닥,K Market,1X,22570.0,323227,7251000000.0,10.5,6.34,6.92,-13.65,36.05,78.01,
131,0183V0,KIWOOM 삼성전자&SK하이닉스채권혼합50,K Market,1X,12160.0,594812,7221000000.0,4.2,1.6,5.35,-8.84,,,
132,0173Y0,KODEX 미국AI광통신네트워크,K Market,1X,11305.0,642559,7185000000.0,10.72,3.95,4.19,-23.75,,,
133,102780,KODEX 삼성그룹,K Market,1X,26800.0,267431,7161000000.0,5.28,0.75,4.48,-16.52,50.82,150.12,199.81
134,463250,TIGER K방산&우주,K Market,1X,32730.0,214806,7095000000.0,1.35,-0.92,-4.83,-16.82,-22.6,8.4,203.98
135,0168K0,TIGER 기술이전바이오액티브,K Market,1X,5470.0,1284526,7020000000.0,-3.01,-7.13,-15.59,-26.33,-45.33,,
136,481060,KODEX 미국30년국채타겟커버드콜(합성 H),K Market,1X,7350.0,940928,6905000000.0,1.38,-0.45,-0.38,-2.74,-1.22,-3.68,
137,494670,TIGER 조선TOP10,K Market,1X,21200.0,318924,6801000000.0,-0.38,-5.15,-3.9,-17.33,-18.98,-16.79,
138,0198A0,KIWOOM 코스닥150커버드콜액티브,K Market,1X,8740.0,761988,6601000000.0,3.01,0.34,-0.96,,,,
139,497880,SOL CD금리&머니마켓액티브,K Market,1X,50150.0,130148,6526000000.0,0.11,0.17,0.31,0.94,1.77,3.38,
140,0093A0,RISE AI반도체TOP10,K Market,1X,36665.0,177863,6491000000.0,12.01,6.12,16.62,-12.28,18.5,216.05,
141,449170,TIGER KOFR금리액티브(합성),K Market,1X,111980.0,57273,6413000000.0,0.08,0.15,0.27,0.72,1.37,2.75,9.94
142,491620,RISE 미국테크100데일리고정커버드콜,K Market,1X,10635.0,597466,6314000000.0,3.71,5.24,2.05,-5.7,15.6,24.42,
143,284430,KODEX 200미국채혼합50,K Market,1X,21005.0,296997,6227000000.0,2.86,0.68,0.99,-14.57,8.49,44.85,75.83
144,0162L0,KODEX 차이나AI반도체TOP10,K Market,1X,13590.0,446070,6085000000.0,0.85,4.54,4.78,-31.48,43.66,,
145,485540,KODEX 미국AI테크TOP10,K Market,1X,15705.0,387399,6051000000.0,5.33,6.08,6.04,-1.98,14.66,19.16,
146,069660,KIWOOM 200,K Market,1X,113120.0,53610,6038000000.0,6.39,0.87,6.12,-17.64,39.98,153.51,254.92
147,379780,RISE 미국S&P500,K Market,1X,22890.0,264098,6020000000.0,1.49,2.81,-0.63,-7.14,8.21,17.75,83.4
148,102970,KODEX 증권,K Market,1X,17855.0,329618,5909000000.0,1.8,-2.46,-3.36,-14.43,-28.4,24.73,226.6
149,433500,ACE 원자력TOP10,K Market,1X,58280.0,100166,5896000000.0,-1.3,-7.17,5.19,-1.43,-14.91,71.97,391.48
150,0101N0,RISE AI전력인프라,K Market,1X,21465.0,272804,5849000000.0,6.45,2.95,13.66,5.97,29.82,,
151,0239Z0,PLUS AI반도체소부장액티브,K Market,1X,11440.0,517344,5838000000.0,9.58,,,,,,
152,0046A0,TIGER 미국초단기(3개월이하)국채,K Market,1X,9410.0,619382,5799000000.0,-0.69,1.78,-1.66,-11.13,-9.06,1.22,
153,412570,TIGER 2차전지TOP10레버리지,K Market,2X,1151.0,4885485,5653000000.0,-6.73,-14.04,-4.95,-16.65,-14.68,8.89,-89.0
154,489250,KODEX 미국배당다우존스,K Market,1X,12470.0,451834,5601000000.0,-2.27,0.0,-5.87,-6.32,1.51,24.02,
155,449190,KODEX 미국나스닥100(H),K Market,1X,23135.0,241066,5567000000.0,5.95,3.98,5.35,3.87,28.62,26.11,92.71
156,0241R0,TIGER 현대차LG전자고정피지컬AI밸류체인,K Market,1X,9860.0,530907,5268000000.0,,,,,,,
157,476760,ACE 미국30년국채액티브,K Market,1X,8780.0,592152,5171000000.0,0.52,1.56,-1.9,-15.35,-12.31,-6.16,
158,0233J0,TIGER 삼성전자SK하이닉스미국채혼합50,K Market,1X,10815.0,478307,5147000000.0,4.59,2.46,4.29,,,,
159,453850,ACE 미국30년국채액티브(H),K Market,1X,7160.0,692028,4951000000.0,1.42,0.21,0.07,-3.93,-2.28,-5.22,-10.14
160,329750,TIGER 미국달러단기채권액티브,K Market,1X,12840.0,383597,4909000000.0,-0.85,1.58,-1.91,-11.45,-9.03,1.13,15.8
161,0228G0,ACE 반도체Plus전략산업,K Market,1X,10325.0,451436,4683000000.0,3.35,-1.24,1.37,,,,
162,0238F0,KODEX 미국AI메모리TOP2플러스,K Market,1X,11020.0,425882,4660000000.0,15.21,,,,,,
163,487340,ACE 머니마켓액티브,K Market,1X,106120.0,42778,4539000000.0,0.11,0.18,0.32,0.96,1.79,3.34,
164,0190C0,RISE 현대차고정피지컬AI,K Market,1X,7600.0,591021,4524000000.0,-0.78,-6.23,-12.94,-25.05,,,
165,441800,TIME Korea플러스배당액티브,K Market,1X,29390.0,153506,4509000000.0,3.74,0.27,3.62,-14.47,16.62,90.49,240.71
166,489030,PLUS 고배당주위클리커버드콜,K Market,1X,6260.0,702468,4398000000.0,-3.02,-1.65,-2.73,10.46,-20.63,-27.24,
167,364970,TIGER 바이오TOP10,K Market,1X,6575.0,661840,4370000000.0,-1.94,-6.74,-13.54,-9.93,-16.45,-18.58,7.86
168,482730,TIGER 미국S&P500타겟데일리커버드콜,K Market,1X,11615.0,376555,4348000000.0,1.49,2.74,-0.82,-7.25,7.35,16.78,
169,0115D0,KODEX 조선TOP10,K Market,1X,7360.0,585110,4322000000.0,-0.34,-6.42,-5.34,-18.36,-19.12,,
170,494890,KODEX 200액티브,K Market,1X,32625.0,132296,4309000000.0,6.65,0.91,6.03,-18.03,40.51,152.69,
171,0105E0,SOL 코리아고배당,K Market,1X,12760.0,336681,4288000000.0,-1.09,-0.97,-0.97,2.33,2.76,,
172,0019K0,TIME 미국나스닥100채권혼합50액티브,K Market,1X,13585.0,316607,4284000000.0,4.38,2.96,3.43,-8.09,13.97,21.62,
173,438080,ACE 미국S&P500미국채혼합50액티브,K Market,1X,13895.0,307199,4252000000.0,0.47,2.09,-1.45,-9.3,-0.75,7.86,37.13
174,466950,TIGER 글로벌AI액티브,K Market,1X,32000.0,133372,4247000000.0,10.1,7.76,6.9,-27.49,29.61,54.6,
175,0163Y0,KoAct 코스닥액티브,K Market,1X,9930.0,430783,4230000000.0,9.6,8.88,11.32,-6.45,-17.8,,
176,252710,TIGER 200선물인버스2X,K Market,-2X,74.0,56417203,4218000000.0,-11.9,-3.9,-12.94,0.0,-75.08,-94.16,-97.29
177,448300,TIGER 미국나스닥100(H),K Market,1X,23870.0,174567,4162000000.0,5.95,3.92,5.25,3.68,28.49,26.1,93.22
178,0240J0,RISE 삼성SK그룹,K Market,1X,10820.0,383855,4134000000.0,,,,,,,
179,476550,TIGER 미국30년국채커버드콜액티브(H),K Market,1X,6765.0,603917,4087000000.0,1.27,-0.22,-0.44,-4.38,-2.17,-5.04,
180,368590,RISE 미국나스닥100,K Market,1X,30865.0,131697,4042000000.0,5.25,5.77,3.35,-8.11,16.57,26.75,112.19
181,314250,KODEX 미국빅테크10(H),K Market,1X,65135.0,61858,4024000000.0,4.77,4.38,6.3,15.1,36.56,18.01,135.44
182,0005D0,SOL 전고체배터리&실리콘음극재,K Market,1X,14375.0,277632,4013000000.0,-1.61,-7.14,0.88,-12.4,-16.3,37.94,
183,0233A0,ACE 삼성전자SK하이닉스플러스채권혼합50,K Market,1X,10730.0,369007,4008000000.0,,,,,,,
184,495060,TIME 코리아밸류업액티브,K Market,1X,28715.0,137558,3958000000.0,,,,-24.2172,,,
185,0015B0,KoAct 미국나스닥성장기업액티브,K Market,1X,19385.0,201429,3955000000.0,,,,-20.5983,,,
186,0209D0,KODEX 전고체배터리ESS TOP2플러스,K Market,1X,7880.0,498623,3938000000.0,,,,-8.1003,,,
187,0080Y0,SOL 조선TOP3플러스레버리지,K Market,2X,7980.0,490744,3934000000.0,-0.56,-11.38,-8.8,-41.09,-46.98,-53.55,
188,461950,KODEX 2차전지핵심소재10,K Market,1X,4785.0,798227,3848000000.0,,,,-10.6603,,,
189,494220,UNICORN SK하이닉스밸류체인액티브,K Market,1X,50470.0,73798,3830000000.0,,,,-16.1324,,,
190,0048K0,KODEX 차이나휴머노이드로봇,K Market,1X,7970.0,476344,3764000000.0,,,,-26.7939,,,
191,0234N0,KIWOOM 삼성SK그룹TOP4+,K Market,1X,10545.0,351417,3764000000.0,,,,,,,
192,0204D0,KODEX 현대차로보틱스밸류체인TOP3플러스,K Market,1X,5690.0,667833,3758000000.0,,,,-22.3923,,,
193,0092B0,SOL 한국원자력SMR,K Market,1X,16740.0,233748,3757000000.0,,,,0.7611,,,
194,144600,KODEX 은선물(H),K Market,1X,10580.0,335538,3642000000.0,,,,5.2993,,,
195,457480,ACE 테슬라밸류체인액티브,K Market,1X,18700.0,191460,3598000000.0,,,,-18.2095,,,
196,267770,TIGER 200선물레버리지,K Market,2X,89640.0,39694,3570000000.0,12.9,1.05,10.93,-42.28,52.14,336.25,614.72
197,305540,TIGER 2차전지테마,K Market,1X,18285.0,191594,3534000000.0,,,,-1.7752,,,
198,0242S0,파워 SK그룹,K Market,1X,10475.0,332703,3534000000.0,,,,,,,
199,438100,ACE 미국나스닥100미국채혼합50액티브,K Market,1X,15195.0,226269,3439000000.0,,,,-9.7936,,,
200,451060,1Q 200액티브,K Market,1X,35870.0,94757,3424000000.0,,,,-15.2302,,,
201,402970,ACE 미국배당다우존스,K Market,1X,14740.0,232950,3411000000.0,,,,-5.8733,,,
